transaction_id,timestamp,user_id,receiver_id,amount,transaction_type,location,device_type,is_rooted_device,network_type,time_of_day,is_fraud
2817,2024-05-05 21:58:00,user_817,user_4820,48169.05,receive,Delhi,mobile,0,5G,evening,1
2818,2024-08-20 23:23:00,user_1361,user_1280,10392.39,merchant_payment,Delhi,tablet,0,WiFi,evening,1
2819,2024-06-30 06:55:00,user_1300,user_2801,30606.15,send,Delhi,mobile,0,5G,morning,0
2820,2024-03-20 18:36:00,user_4815,user_1555,24467.05,send,Ahmedabad,mobile,0,WiFi,evening,1
2821,2024-02-05 13:48:00,user_3086,user_4824,34292.69,receive,Kolkata,mobile,1,5G,afternoon,0
2822,2024-03-13 22:18:00,user_2007,user_135,48991.76,send,Hyderabad,tablet,0,WiFi,evening,0
2823,2024-03-01 20:14:00,user_3293,user_3024,29739.42,merchant_payment,Hyderabad,mobile,0,WiFi,evening,1
2824,2024-04-24 05:49:00,user_3474,user_3648,610.33,receive,Chennai,tablet,0,5G,night,0
2825,2024-07-08 08:50:00,user_1226,user_1668,25062.94,receive,Bangalore,tablet,0,5G,morning,0
2826,2024-01-17 01:54:00,user_4504,user_3660,10166.04,send,Delhi,mobile,0,WiFi,night,0
2827,2024-11-19 19:36:00,user_872,user_1123,21171.64,send,Delhi,tablet,0,WiFi,evening,0
2828,2024-03-09 23:13:00,user_4177,user_817,18200.87,receive,Ahmedabad,tablet,0,4G,evening,0
2829,2024-12-30 01:36:00,user_1623,user_4744,33210.48,send,Ahmedabad,tablet,0,4G,night,0
2830,2024-02-18 18:47:00,user_272,user_4251,44772.81,send,Hyderabad,tablet,0,5G,evening,1
2831,2024-10-12 13:24:00,user_4457,user_58,22868.18,merchant_payment,Chennai,mobile,0,WiFi,afternoon,1
2832,2024-09-28 18:42:00,user_3247,user_4946,43348.37,receive,Bangalore,tablet,0,5G,evening,0
2833,2024-01-30 23:28:00,user_2260,user_3569,29145.97,receive,Mumbai,mobile,0,WiFi,evening,0
2834,2024-06-15 02:54:00,user_987,user_987,33502.97,receive,Pune,mobile,0,WiFi,night,0
2835,2024-08-11 07:22:00,user_3780,user_4182,41494.82,merchant_payment,Chennai,mobile,0,5G,morning,0
2836,2024-11-29 08:17:00,user_4708,user_413,48107.2,receive,Hyderabad,tablet,0,5G,morning,0
2837,2024-08-27 09:07:00,user_913,user_167,33517.75,send,Mumbai,tablet,0,5G,morning,0
2838,2024-02-10 13:39:00,user_2151,user_1102,46669.61,receive,Pune,mobile,1,4G,afternoon,0
2839,2024-05-04 10:03:00,user_317,user_3013,543.14,send,Bangalore,mobile,0,4G,morning,0
2840,2024-01-28 08:51:00,user_1264,user_2641,39931.22,merchant_payment,Kolkata,mobile,0,5G,morning,0
2841,2024-04-30 17:19:00,user_218,user_3984,14428.35,merchant_payment,Delhi,mobile,0,5G,afternoon,0
2842,2024-04-05 00:58:00,user_3139,user_3083,36104.99,send,Delhi,tablet,0,WiFi,night,1
2843,2024-06-14 08:13:00,user_4520,user_4210,36090.54,merchant_payment,Pune,mobile,1,4G,morning,0
2844,2024-02-29 17:52:00,user_309,user_4720,46277.02,send,Ahmedabad,mobile,0,WiFi,afternoon,0
2845,2024-09-02 21:14:00,user_4096,user_4520,33556.55,merchant_payment,Mumbai,tablet,0,5G,evening,0
2846,2024-09-02 15:36:00,user_2316,user_2506,34228.51,merchant_payment,Mumbai,tablet,0,5G,afternoon,0
2847,2024-09-09 05:47:00,user_3439,user_1341,10016.58,send,Delhi,mobile,0,5G,night,0
2848,2024-03-07 15:09:00,user_616,user_1572,16113.55,receive,Kolkata,mobile,1,WiFi,afternoon,0
2849,2024-10-16 23:37:00,user_1003,user_4642,32814.82,send,Delhi,mobile,0,WiFi,evening,0
2850,2024-10-05 02:47:00,user_688,user_2466,6633.13,receive,Ahmedabad,tablet,0,4G,night,0
2851,2024-06-28 05:32:00,user_4501,user_1661,48582.39,merchant_payment,Delhi,mobile,0,WiFi,night,0
2852,2024-01-26 06:49:00,user_3859,user_1893,36368.41,receive,Hyderabad,tablet,0,4G,morning,0
2853,2024-05-16 19:59:00,user_3848,user_2314,44038.22,receive,Bangalore,mobile,0,5G,evening,1
2854,2024-06-03 21:29:00,user_1093,user_3946,18209.95,send,Bangalore,tablet,0,WiFi,evening,0
2855,2024-03-13 19:02:00,user_1934,user_1847,34034.78,receive,Kolkata,mobile,0,WiFi,evening,0
2856,2024-11-19 01:30:00,user_326,user_2651,34270.92,send,Hyderabad,mobile,0,4G,night,1
2857,2024-11-14 08:55:00,user_577,user_2210,2509.1,merchant_payment,Mumbai,tablet,0,WiFi,morning,1
2858,2024-07-17 11:18:00,user_248,user_3973,12734.09,send,Bangalore,mobile,1,5G,morning,0
2859,2024-10-05 05:47:00,user_1167,user_3519,38875.1,send,Delhi,mobile,0,5G,night,0
2860,2024-11-12 01:17:00,user_4445,user_3216,20231.61,merchant_payment,Kolkata,mobile,0,4G,night,1
2861,2024-09-04 06:21:00,user_2154,user_2761,6288.92,merchant_payment,Chennai,mobile,1,WiFi,morning,0
2862,2024-04-04 18:55:00,user_1832,user_2653,29434.95,receive,Mumbai,tablet,0,WiFi,evening,0
2863,2024-11-27 02:31:00,user_231,user_2752,20284.3,send,Hyderabad,tablet,0,5G,night,0
2864,2024-04-21 03:46:00,user_4353,user_3385,5985.94,receive,Pune,mobile,0,4G,night,1
2865,2024-07-14 19:58:00,user_567,user_1481,4244.87,receive,Ahmedabad,mobile,0,4G,evening,0
2866,2024-06-21 05:45:00,user_1323,user_1714,19599.64,merchant_payment,Delhi,mobile,0,4G,night,1
2867,2024-10-05 18:42:00,user_1430,user_1721,9871.0,receive,Bangalore,mobile,0,4G,evening,1
2868,2024-11-16 21:20:00,user_1122,user_4317,29001.29,receive,Delhi,tablet,0,WiFi,evening,1
2869,2024-09-16 02:21:00,user_1326,user_478,48439.88,send,Kolkata,tablet,0,5G,night,0
2870,2024-09-18 01:49:00,user_2926,user_1112,5993.27,send,Hyderabad,tablet,0,4G,night,1
2871,2024-02-06 15:05:00,user_4589,user_2561,60.69,send,Chennai,tablet,0,WiFi,afternoon,0
2872,2024-09-10 11:39:00,user_1059,user_2993,14311.51,merchant_payment,Ahmedabad,mobile,0,5G,morning,1
2873,2024-11-27 23:08:00,user_2521,user_2394,27180.11,merchant_payment,Ahmedabad,mobile,0,4G,evening,1
2874,2024-08-22 18:44:00,user_84,user_1524,14720.15,send,Ahmedabad,tablet,0,4G,evening,0
2875,2024-10-18 08:48:00,user_2641,user_2022,16116.72,send,Delhi,tablet,0,5G,morning,0
2876,2024-08-01 10:55:00,user_1700,user_4434,48082.81,receive,Chennai,mobile,0,4G,morning,0
2877,2024-04-19 20:31:00,user_7,user_907,2383.15,receive,Bangalore,tablet,0,4G,evening,0
2878,2024-02-25 19:47:00,user_1077,user_244,10785.38,merchant_payment,Delhi,tablet,0,WiFi,evening,0
2879,2024-04-22 09:20:00,user_4173,user_3314,6603.87,send,Chennai,tablet,1,5G,morning,0
2880,2024-10-01 08:12:00,user_1016,user_3495,11827.72,send,Kolkata,tablet,0,4G,morning,0
2881,2024-09-10 02:07:00,user_3518,user_1272,12311.19,send,Mumbai,tablet,0,5G,night,0
2882,2024-03-07 00:40:00,user_2960,user_1992,42550.76,send,Chennai,mobile,0,4G,night,1
2883,2024-10-28 18:01:00,user_4725,user_4392,25306.95,merchant_payment,Chennai,mobile,0,4G,evening,0
2884,2024-08-14 01:26:00,user_82,user_1901,46013.28,send,Ahmedabad,tablet,0,4G,night,0
2885,2024-09-01 12:43:00,user_711,user_4601,19073.44,merchant_payment,Mumbai,mobile,0,4G,afternoon,1
2886,2024-01-08 12:42:00,user_4891,user_402,19772.14,merchant_payment,Bangalore,tablet,0,5G,afternoon,0
2887,2024-03-17 07:48:00,user_2935,user_4189,10080.12,send,Delhi,mobile,0,5G,morning,0
2888,2024-10-16 04:09:00,user_452,user_3407,9905.41,merchant_payment,Mumbai,tablet,0,WiFi,night,1
2889,2024-05-02 05:27:00,user_4892,user_4862,112.61,receive,Kolkata,mobile,0,4G,night,1
2890,2024-02-26 16:37:00,user_1182,user_440,32049.22,send,Bangalore,mobile,0,5G,afternoon,0
2891,2024-05-14 10:58:00,user_2478,user_2266,13184.5,receive,Ahmedabad,mobile,0,WiFi,morning,0
2892,2024-08-14 17:16:00,user_865,user_4568,683.05,send,Mumbai,tablet,0,5G,afternoon,0
2893,2024-10-17 21:42:00,user_4270,user_3826,8679.87,receive,Pune,tablet,0,5G,evening,0
2894,2024-01-08 06:47:00,user_4452,user_4902,55.37,receive,Mumbai,tablet,0,5G,morning,0
2895,2024-10-13 23:04:00,user_2302,user_4208,30885.44,receive,Bangalore,tablet,1,5G,evening,1
2896,2024-05-15 10:33:00,user_4460,user_2195,40425.75,merchant_payment,Mumbai,mobile,0,4G,morning,1
2897,2024-03-29 06:10:00,user_816,user_554,45734.11,receive,Delhi,mobile,0,5G,morning,0
2898,2024-08-06 14:03:00,user_496,user_4879,28072.08,send,Ahmedabad,mobile,0,WiFi,afternoon,0
2899,2024-04-17 09:40:00,user_4612,user_11,44448.99,merchant_payment,Mumbai,tablet,0,WiFi,morning,0
2900,2024-03-31 18:30:00,user_4431,user_4499,49175.7,receive,Hyderabad,tablet,0,5G,evening,0
2901,2024-03-15 18:16:00,user_2830,user_4849,9928.78,send,Bangalore,tablet,0,5G,evening,0
2902,2024-09-01 22:52:00,user_1239,user_3117,23981.59,send,Hyderabad,tablet,0,4G,evening,1
2903,2024-04-07 12:19:00,user_1971,user_1182,6756.21,send,Chennai,tablet,0,4G,afternoon,0
2904,2024-01-12 08:09:00,user_1622,user_71,4560.62,merchant_payment,Ahmedabad,mobile,0,WiFi,morning,0
2905,2024-03-08 10:08:00,user_733,user_3221,13613.12,receive,Kolkata,mobile,0,5G,morning,0
2906,2024-04-27 15:48:00,user_4128,user_4356,3040.23,receive,Delhi,mobile,0,4G,afternoon,0
2907,2024-10-12 12:39:00,user_4562,user_2927,17668.53,send,Kolkata,mobile,0,5G,afternoon,1
2908,2024-10-20 19:33:00,user_1084,user_2752,27380.87,send,Delhi,mobile,0,4G,evening,0
2909,2024-12-19 16:20:00,user_3149,user_345,27691.17,merchant_payment,Hyderabad,tablet,0,4G,afternoon,1
2910,2024-04-15 00:07:00,user_1138,user_810,32104.51,send,Pune,mobile,1,4G,night,1
2911,2024-06-16 05:52:00,user_3228,user_4452,38260.99,receive,Ahmedabad,tablet,0,4G,night,0
2912,2024-10-08 02:02:00,user_429,user_1083,41887.12,send,Hyderabad,tablet,0,WiFi,night,0
2913,2024-04-11 06:39:00,user_1497,user_96,26074.43,receive,Delhi,mobile,0,WiFi,morning,0
2914,2024-01-19 00:10:00,user_2157,user_830,27381.15,merchant_payment,Chennai,tablet,0,5G,night,0
2915,2024-02-22 06:18:00,user_4966,user_3954,6142.26,merchant_payment,Ahmedabad,tablet,0,4G,morning,0
2916,2024-08-09 02:50:00,user_3557,user_225,36218.87,receive,Bangalore,tablet,1,5G,night,1
2917,2024-05-03 22:39:00,user_1524,user_253,13315.72,merchant_payment,Ahmedabad,tablet,0,5G,evening,0
2918,2024-11-07 22:38:00,user_4275,user_4651,3497.89,send,Chennai,tablet,0,5G,evening,0
2919,2024-03-07 12:28:00,user_551,user_3543,33558.53,send,Delhi,tablet,0,5G,afternoon,1
2920,2024-09-07 21:20:00,user_4337,user_44,15797.87,merchant_payment,Kolkata,tablet,0,5G,evening,0
2921,2024-09-30 22:54:00,user_1828,user_2216,21277.21,send,Ahmedabad,mobile,0,5G,evening,0
2922,2024-05-22 19:00:00,user_3165,user_3064,16679.49,receive,Pune,mobile,0,5G,evening,0
2923,2024-08-15 06:50:00,user_2791,user_1892,26631.8,receive,Pune,tablet,0,5G,morning,1
2924,2024-03-01 19:41:00,user_2109,user_1764,6666.75,send,Pune,mobile,0,WiFi,evening,0
2925,2024-05-22 04:10:00,user_1042,user_3237,5893.65,send,Mumbai,mobile,0,WiFi,night,0
2926,2024-04-01 14:08:00,user_1777,user_3671,19132.06,merchant_payment,Ahmedabad,mobile,0,WiFi,afternoon,0
2927,2024-11-24 02:22:00,user_2639,user_1792,42103.14,receive,Mumbai,mobile,1,4G,night,0
2928,2024-01-14 18:20:00,user_3205,user_4080,32753.21,merchant_payment,Mumbai,mobile,0,WiFi,evening,1
2929,2024-05-25 09:05:00,user_4595,user_2769,23545.66,receive,Pune,mobile,0,5G,morning,0
2930,2024-03-03 17:54:00,user_4851,user_4433,19927.78,send,Mumbai,tablet,0,WiFi,afternoon,0
2931,2024-01-06 00:23:00,user_1323,user_422,21527.85,send,Hyderabad,tablet,0,WiFi,night,0
2932,2024-05-19 18:28:00,user_735,user_3475,867.75,merchant_payment,Chennai,tablet,0,WiFi,evening,0
2933,2024-09-22 15:25:00,user_4426,user_1152,38064.75,send,Pune,mobile,0,4G,afternoon,0
2934,2024-11-11 13:25:00,user_3116,user_2803,28836.87,merchant_payment,Chennai,mobile,0,4G,afternoon,1
2935,2024-12-15 16:51:00,user_701,user_1845,10.8,merchant_payment,Hyderabad,mobile,0,WiFi,afternoon,0
2936,2024-05-18 10:08:00,user_67,user_1326,37566.11,receive,Mumbai,mobile,0,5G,morning,0
2937,2024-02-12 07:11:00,user_3584,user_412,35755.14,merchant_payment,Ahmedabad,tablet,0,5G,morning,0
2938,2024-09-03 14:10:00,user_2622,user_801,3604.88,send,Hyderabad,tablet,0,4G,afternoon,0
2939,2024-11-02 23:14:00,user_2402,user_2033,27259.85,merchant_payment,Bangalore,tablet,0,4G,evening,0
2940,2024-02-09 03:56:00,user_4851,user_3817,20784.89,send,Mumbai,tablet,0,4G,night,0
2941,2024-10-17 18:00:00,user_481,user_4275,64.73,receive,Kolkata,mobile,0,4G,evening,0
2942,2024-08-07 21:00:00,user_708,user_3402,37375.34,send,Chennai,mobile,0,WiFi,evening,0
2943,2024-05-06 00:04:00,user_4269,user_169,47296.52,send,Kolkata,mobile,0,WiFi,night,1
2944,2024-11-19 04:00:00,user_934,user_4303,34248.56,receive,Pune,tablet,0,5G,night,1
2945,2024-01-26 02:54:00,user_4667,user_500,39376.92,receive,Hyderabad,mobile,0,4G,night,0
2946,2024-12-01 21:14:00,user_3975,user_4259,6524.38,receive,Mumbai,mobile,0,WiFi,evening,0
2947,2024-06-09 17:45:00,user_1989,user_4326,2283.25,receive,Delhi,mobile,0,4G,afternoon,0
2948,2024-02-09 11:37:00,user_3509,user_136,17854.26,receive,Bangalore,mobile,0,4G,morning,1
2949,2024-02-04 13:47:00,user_2379,user_3094,29055.02,receive,Bangalore,mobile,0,5G,afternoon,0
2950,2024-05-30 01:35:00,user_4212,user_1796,44465.58,merchant_payment,Delhi,mobile,0,WiFi,night,0
2951,2024-10-28 20:59:00,user_2708,user_1916,44050.37,receive,Pune,mobile,0,5G,evening,0
2952,2024-06-21 10:45:00,user_1505,user_2055,37058.91,send,Kolkata,tablet,1,4G,morning,0
2953,2024-09-02 20:08:00,user_1511,user_4502,2837.3,receive,Hyderabad,tablet,0,5G,evening,1
2954,2024-07-31 12:15:00,user_3296,user_4371,34101.43,receive,Chennai,tablet,0,5G,afternoon,1
2955,2024-07-11 14:54:00,user_4589,user_204,11092.14,send,Bangalore,mobile,0,5G,afternoon,0
2956,2024-12-20 17:19:00,user_864,user_1869,47070.63,send,Ahmedabad,tablet,0,4G,afternoon,0
2957,2024-01-22 13:21:00,user_1817,user_4526,47522.1,merchant_payment,Chennai,mobile,0,4G,afternoon,1
2958,2024-01-13 14:04:00,user_4114,user_3420,10749.13,send,Chennai,mobile,0,WiFi,afternoon,0
2959,2024-12-09 10:36:00,user_148,user_1422,30250.34,merchant_payment,Chennai,tablet,0,WiFi,morning,0
2960,2024-01-11 10:47:00,user_2438,user_2143,35895.83,merchant_payment,Kolkata,mobile,0,5G,morning,0
2961,2024-05-30 14:56:00,user_1341,user_4115,27688.66,merchant_payment,Bangalore,mobile,0,4G,afternoon,0
2962,2024-08-20 11:22:00,user_486,user_1376,42604.83,receive,Ahmedabad,mobile,0,5G,morning,0
2963,2024-12-27 16:05:00,user_3164,user_3230,35295.55,send,Delhi,mobile,0,4G,afternoon,0
2964,2024-11-09 22:01:00,user_2633,user_1962,47456.01,receive,Chennai,mobile,0,WiFi,evening,1
2965,2024-09-04 04:04:00,user_1880,user_4796,47474.09,merchant_payment,Chennai,tablet,0,4G,night,1
2966,2024-01-07 05:28:00,user_4836,user_2169,23201.49,merchant_payment,Ahmedabad,mobile,0,5G,night,0
2967,2024-01-14 01:49:00,user_3265,user_3575,24087.42,merchant_payment,Kolkata,mobile,0,WiFi,night,0
2968,2024-10-15 17:29:00,user_274,user_1100,31567.17,receive,Delhi,mobile,0,5G,afternoon,0
2969,2024-07-11 05:24:00,user_878,user_3914,48896.21,merchant_payment,Bangalore,tablet,0,4G,night,1
2970,2024-09-17 08:35:00,user_376,user_3103,17371.07,merchant_payment,Kolkata,mobile,0,5G,morning,0
2971,2024-05-21 13:21:00,user_209,user_2112,41754.05,receive,Mumbai,mobile,0,WiFi,afternoon,0
2972,2024-10-16 23:51:00,user_2125,user_1907,25239.09,receive,Mumbai,mobile,0,5G,evening,0
2973,2024-02-29 15:00:00,user_4085,user_2706,21159.04,receive,Mumbai,mobile,0,5G,afternoon,0
2974,2024-02-28 11:50:00,user_2178,user_1378,4448.96,merchant_payment,Bangalore,mobile,1,5G,morning,0
2975,2024-04-30 23:37:00,user_2546,user_230,2134.63,send,Delhi,tablet,0,5G,evening,1
2976,2024-06-23 10:03:00,user_3278,user_3609,3441.1,receive,Chennai,mobile,0,5G,morning,0
2977,2024-05-25 04:51:00,user_2440,user_4950,41395.96,receive,Pune,tablet,0,WiFi,night,1
2978,2024-02-23 20:21:00,user_1864,user_3579,14097.0,receive,Ahmedabad,mobile,0,5G,evening,1
2979,2024-06-25 09:19:00,user_958,user_1182,23674.11,send,Hyderabad,mobile,0,4G,morning,0
2980,2024-06-21 12:00:00,user_2153,user_2995,25058.4,receive,Chennai,tablet,0,4G,afternoon,0
2981,2024-05-09 02:45:00,user_994,user_3773,9622.13,merchant_payment,Kolkata,tablet,0,5G,night,0
2982,2024-01-04 06:48:00,user_1313,user_2859,3567.76,receive,Delhi,tablet,0,4G,morning,0
2983,2024-07-01 02:39:00,user_404,user_3752,5422.2,send,Hyderabad,tablet,0,5G,night,0
2984,2024-03-16 18:17:00,user_89,user_2750,21539.06,merchant_payment,Kolkata,tablet,0,4G,evening,0
2985,2024-09-22 03:14:00,user_2553,user_704,5186.91,merchant_payment,Ahmedabad,mobile,0,WiFi,night,0
2986,2024-02-11 12:44:00,user_4852,user_47,13668.36,send,Ahmedabad,tablet,0,WiFi,afternoon,0
2987,2024-10-24 23:42:00,user_2355,user_4275,46523.82,send,Delhi,mobile,0,4G,evening,0
2988,2024-06-17 23:15:00,user_2894,user_3766,39727.68,receive,Bangalore,tablet,0,4G,evening,1
2989,2024-03-23 13:24:00,user_2989,user_988,11274.09,send,Bangalore,mobile,0,5G,afternoon,0
2990,2024-10-06 02:35:00,user_3065,user_4741,5733.56,merchant_payment,Delhi,tablet,0,WiFi,night,0
2991,2024-03-18 10:52:00,user_1126,user_3069,44443.81,receive,Kolkata,mobile,0,WiFi,morning,1
2992,2024-04-06 07:08:00,user_3701,user_4706,49299.38,merchant_payment,Bangalore,mobile,0,5G,morning,1
2993,2024-05-24 16:19:00,user_2962,user_1790,42672.21,receive,Hyderabad,mobile,0,WiFi,afternoon,0
2994,2024-06-08 12:25:00,user_1571,user_4071,20934.5,merchant_payment,Mumbai,tablet,0,WiFi,afternoon,0
2995,2024-03-01 07:29:00,user_4240,user_3696,13134.44,send,Mumbai,mobile,0,WiFi,morning,1
2996,2024-06-01 02:36:00,user_1233,user_4208,94.87,merchant_payment,Bangalore,mobile,0,WiFi,night,0
2997,2024-04-29 06:42:00,user_1384,user_1762,14305.13,receive,Mumbai,mobile,0,4G,morning,0
2998,2024-11-24 05:56:00,user_3804,user_3325,46080.84,receive,Ahmedabad,tablet,0,4G,night,0
2999,2024-01-25 16:12:00,user_4596,user_2017,9189.9,merchant_payment,Kolkata,mobile,0,4G,afternoon,1
3000,2024-04-05 04:57:00,user_3932,user_1527,21578.16,receive,Chennai,tablet,0,4G,night,0
3001,2024-01-28 20:37:00,user_3737,user_2243,33037.46,receive,Kolkata,tablet,0,WiFi,evening,0
3002,2024-11-19 05:26:00,user_1685,user_3082,41754.45,send,Ahmedabad,mobile,0,5G,night,0
3003,2024-07-05 07:37:00,user_4248,user_1663,32005.53,receive,Chennai,mobile,0,5G,morning,0
3004,2024-06-29 20:53:00,user_798,user_4662,23736.44,merchant_payment,Pune,tablet,0,4G,evening,1
3005,2024-05-01 18:23:00,user_2165,user_4971,24762.53,receive,Delhi,tablet,0,5G,evening,0
3006,2024-09-11 05:21:00,user_2755,user_843,49561.54,send,Hyderabad,tablet,0,5G,night,1
3007,2024-07-11 23:44:00,user_4909,user_697,7610.6,send,Chennai,tablet,1,4G,evening,0
3008,2024-07-14 20:10:00,user_3725,user_2258,37949.15,receive,Mumbai,mobile,0,5G,evening,0
3009,2024-12-03 20:03:00,user_3537,user_1763,43406.72,receive,Bangalore,tablet,0,WiFi,evening,1
3010,2024-09-12 05:44:00,user_4889,user_2397,41761.87,send,Delhi,mobile,0,4G,night,0
3011,2024-09-11 12:40:00,user_4890,user_1715,6547.82,merchant_payment,Ahmedabad,tablet,0,4G,afternoon,1
3012,2024-03-05 07:21:00,user_1702,user_3954,24680.83,receive,Delhi,mobile,0,WiFi,morning,0
3013,2024-11-09 21:22:00,user_4038,user_1883,935.98,receive,Delhi,tablet,0,5G,evening,0
3014,2024-04-12 15:37:00,user_3012,user_3889,21655.66,send,Bangalore,mobile,0,WiFi,afternoon,0
3015,2024-04-29 01:56:00,user_1772,user_3087,6335.73,merchant_payment,Delhi,tablet,0,4G,night,0
3016,2024-07-09 06:54:00,user_1906,user_4536,173.91,receive,Delhi,mobile,0,4G,morning,0
3017,2024-08-22 08:16:00,user_794,user_1859,19107.17,merchant_payment,Ahmedabad,tablet,0,4G,morning,0
3018,2024-01-19 02:47:00,user_3654,user_2126,36083.4,merchant_payment,Chennai,mobile,0,WiFi,night,1
3019,2024-03-09 14:31:00,user_4999,user_3186,5465.8,receive,Pune,mobile,0,5G,afternoon,0
3020,2024-11-01 01:18:00,user_1738,user_3304,46850.89,merchant_payment,Bangalore,tablet,0,4G,night,1
3021,2024-03-07 19:16:00,user_342,user_3317,7171.98,merchant_payment,Hyderabad,tablet,0,4G,evening,1
3022,2024-06-17 02:22:00,user_3124,user_2122,8472.35,receive,Chennai,tablet,0,5G,night,0
3023,2024-08-06 09:47:00,user_2303,user_3279,18459.12,merchant_payment,Ahmedabad,tablet,0,5G,morning,0
3024,2024-10-10 11:03:00,user_679,user_4023,5273.89,merchant_payment,Mumbai,tablet,0,WiFi,morning,0
3025,2024-04-21 23:16:00,user_2478,user_3807,29830.57,send,Delhi,tablet,0,WiFi,evening,0
3026,2024-02-16 05:50:00,user_1089,user_1185,10650.32,merchant_payment,Pune,tablet,0,5G,night,0
3027,2024-06-09 23:29:00,user_508,user_2768,23227.06,merchant_payment,Pune,mobile,0,5G,evening,0
3028,2024-10-21 21:42:00,user_3348,user_3349,13388.27,send,Delhi,tablet,0,4G,evening,0
3029,2024-01-26 15:10:00,user_3426,user_2017,31145.61,merchant_payment,Kolkata,mobile,1,WiFi,afternoon,0
3030,2024-03-03 16:02:00,user_4002,user_2901,44823.47,send,Bangalore,tablet,0,4G,afternoon,0
3031,2024-03-23 12:58:00,user_4863,user_2503,16836.2,merchant_payment,Bangalore,mobile,0,4G,afternoon,1
3032,2024-11-08 08:13:00,user_2393,user_585,19247.07,merchant_payment,Bangalore,tablet,0,4G,morning,1
3033,2024-08-19 20:35:00,user_1302,user_3710,13050.84,receive,Pune,tablet,0,WiFi,evening,1
3034,2024-12-23 22:57:00,user_4416,user_145,38452.46,merchant_payment,Ahmedabad,tablet,0,4G,evening,0
3035,2024-07-31 02:05:00,user_667,user_3386,27005.17,merchant_payment,Pune,tablet,0,5G,night,0
3036,2024-04-03 03:15:00,user_1556,user_212,4223.99,send,Chennai,tablet,0,4G,night,0
3037,2024-05-23 03:07:00,user_4376,user_2569,34371.85,receive,Ahmedabad,tablet,0,4G,night,0
3038,2024-12-26 16:22:00,user_2354,user_2704,12072.47,receive,Bangalore,mobile,0,5G,afternoon,0
3039,2024-01-24 17:01:00,user_1836,user_3477,35269.35,send,Mumbai,mobile,0,5G,afternoon,0
3040,2024-04-10 17:54:00,user_242,user_399,10787.43,receive,Delhi,mobile,0,WiFi,afternoon,0
3041,2024-09-11 12:38:00,user_1862,user_2159,29535.89,merchant_payment,Bangalore,mobile,0,WiFi,afternoon,0
3042,2024-03-13 12:34:00,user_1053,user_1690,28796.9,send,Hyderabad,mobile,0,WiFi,afternoon,0
3043,2024-10-31 13:14:00,user_1010,user_2973,19438.48,merchant_payment,Chennai,mobile,0,WiFi,afternoon,0
3044,2024-01-04 08:01:00,user_109,user_1004,13205.6,merchant_payment,Chennai,mobile,0,WiFi,morning,0
3045,2024-08-11 17:10:00,user_796,user_70,32637.93,merchant_payment,Delhi,mobile,1,4G,afternoon,0
3046,2024-11-02 14:40:00,user_4291,user_1083,9464.76,receive,Ahmedabad,mobile,0,4G,afternoon,0
3047,2024-03-10 04:04:00,user_2592,user_3695,23971.91,receive,Ahmedabad,mobile,0,WiFi,night,0
3048,2024-04-28 16:16:00,user_704,user_3041,9001.7,send,Hyderabad,mobile,0,WiFi,afternoon,0
3049,2024-10-25 13:37:00,user_656,user_4756,9472.6,receive,Chennai,mobile,0,4G,afternoon,0
3050,2024-12-05 11:56:00,user_4981,user_4295,45215.85,receive,Chennai,mobile,0,4G,morning,1
3051,2024-07-15 18:55:00,user_3344,user_3445,35824.64,merchant_payment,Mumbai,mobile,0,5G,evening,1
3052,2024-04-07 17:03:00,user_4339,user_212,31742.6,merchant_payment,Bangalore,mobile,0,WiFi,afternoon,0
3053,2024-10-13 15:30:00,user_4003,user_4982,14003.63,receive,Mumbai,tablet,0,WiFi,afternoon,0
3054,2024-10-03 04:00:00,user_4477,user_394,4418.8,merchant_payment,Pune,mobile,0,5G,night,0
3055,2024-01-19 18:14:00,user_4165,user_3285,28092.15,send,Ahmedabad,tablet,0,WiFi,evening,1
3056,2024-05-30 07:09:00,user_4104,user_3967,36598.36,merchant_payment,Chennai,mobile,1,5G,morning,0
3057,2024-09-03 13:28:00,user_4478,user_2350,7286.84,merchant_payment,Bangalore,tablet,0,5G,afternoon,0
3058,2024-07-23 13:21:00,user_4554,user_4138,8009.76,send,Bangalore,mobile,0,5G,afternoon,0
3059,2024-07-27 03:06:00,user_4613,user_3167,14204.98,send,Bangalore,mobile,0,5G,night,0
3060,2024-07-09 05:51:00,user_4319,user_2488,13849.14,merchant_payment,Delhi,tablet,0,WiFi,night,0
3061,2024-02-03 19:35:00,user_365,user_4361,31200.99,receive,Delhi,mobile,0,4G,evening,1
3062,2024-09-10 15:04:00,user_145,user_2541,41616.18,merchant_payment,Hyderabad,mobile,0,5G,afternoon,0
3063,2024-03-22 19:40:00,user_2531,user_1477,19786.28,receive,Mumbai,mobile,0,WiFi,evening,0
3064,2024-02-16 13:33:00,user_632,user_337,31589.5,send,Delhi,tablet,0,WiFi,afternoon,0
3065,2024-08-13 11:33:00,user_3854,user_1688,48778.11,receive,Hyderabad,tablet,0,WiFi,morning,0
3066,2024-03-20 11:14:00,user_4957,user_4541,3713.01,send,Mumbai,mobile,0,5G,morning,0
3067,2024-09-04 01:14:00,user_3261,user_3608,21357.29,send,Chennai,mobile,0,WiFi,night,0
